p_score,rel_atr,ema21_slope,bias_long,bias_short,momentum_vol_ratio,order_flow_imbalance,order_flow_pressure,order_flow_aggressor,news_sentiment,news_event_severity,realtime_confidence,volatility_ratio,volatility_regime_flag
2.133186068117575,0.006348107109879978,0.0006574830254686519,0.0,0.0,0.9348003012741385,-0.12399558204352724,-5.817387026408501e-05,0.0,0.0,0.0,1.0,0.0,0.0
38.33118858226254,0.007016883116883108,0.002052280601851919,0.0,0.0,0.1024891336022636,0.37718812139387814,1.5627238035257183e-05,0.0,0.0,0.0,1.0,0.0,0.0
51.07001721524191,0.003270538984824734,-0.006955675503394067,0.0,0.0,0.07388045175206867,0.633752151905239,-0.0001418326839527166,0.0,0.0,0.0,1.0,0.0,0.0
80.3139449951554,0.0026236389872753645,-0.006355939116694435,0.0,1.0,0.6671831832691565,-0.7142431243944249,-0.0002536086029547865,0.0,0.0,0.0,0.4,0.0,0.0
81.92081457309266,0.0024051133368476673,-0.006804578554082691,0.0,1.0,0.5833079394377356,-0.6151018216365814,8.007450016494546e-05,0.0,0.0,0.0,1.0,0.0,0.0
61.04693992139248,0.0018154211777132434,-0.0072438394371368165,0.0,1.0,0.3445335135397614,-0.2558674901740595,6.509978038338538e-06,0.0,0.0,0.0,1.0,0.0,0.0
61.44924658334307,0.001488095238095259,-0.007425604122963176,0.0,1.0,0.6214852233943531,-0.3061558229178834,0.0003650971494916824,0.0,0.0,0.0,1.0,0.0,0.0
53.819740913881795,0.0037843592721641442,-0.004454233190109846,0.0,1.0,0.1235135931761417,-0.006592227416453742,2.5900278789605204e-05,0.0,0.0,0.0,0.4,0.0,0.0
80.13309448151008,0.001722767028889453,-0.005613394714741004,0.0,1.0,1.4176659750537965,-0.39163681018876045,-0.00015118719026927484,0.0,0.0,0.0,1.0,0.0,0.0
60.51984028900845,0.0016913869372885868,-0.0014885088883276776,0.0,1.0,1.023728444435645,0.6985983698802988,0.000629531787388408,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,1.0,0.0,0.0,0.0
0.0,0.005241345685031678,0.01272010249361288,0.0,0.0,0.645853249333058,0.04214153193745031,9.86845380444505e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.766415318650747,0.0038833170254402903,0.012452331985340827,0.0,0.0,0.3527243715797872,0.09196983823808963,2.9665897711932376e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.003923628274839335,0.01470552893624961,0.0,0.0,0.49614463932237723,0.05150847342182106,-0.0006997854976530954,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.126119553105458,0.0031871016122984614,0.017502382322368924,0.0,0.0,0.9153440837239328,0.23113434637265473,-0.00010687908985110696,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.939378358422129,0.0030022516887665777,0.017179573577484532,0.0,0.0,2.5447337242154506,0.08872540301065533,-9.974154131417437e-05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.002999625046869155,0.017566605164527117,0.0,0.0,2.236440354522709,0.010701127854941662,0.00020062758166457793,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0012791167362326613,-0.03517198196608285,0.0,1.0,1.1497625797083812,0.25668696128061297,0.0007194295777299592,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,0.0,0.0,0.0,0.0
0.0,0.0024486912051678716,-0.03511339387399451,0.0,1.0,1.402569191355486,0.18963579568760525,0.00023007140571144885,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,0.0,0.0,0.0,0.0
0.0,0.0024486912051678716,-0.03511339387399451,0.0,1.0,1.402569191355486,0.18963579568760525,0.00023007140571144885,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,0.0,0.0,0.0,0.0
0.0,0.0024486912051678716,-0.03511339387399451,0.0,1.0,1.402569191355486,0.18963579568760525,0.00023007140571144885,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,0.0,0.0,0.0,0.0
0.0,0.0024486912051678716,-0.03511339387399451,0.0,1.0,1.402569191355486,0.18963579568760525,0.00023007140571144885,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.507,0.0,0.0,0.0,0.0,0.0
