p_score,rel_atr,ema21_slope,bias_long,bias_short,momentum_vol_ratio,order_flow_imbalance,order_flow_pressure,order_flow_aggressor,news_sentiment,news_event_severity,realtime_confidence,volatility_ratio,volatility_regime_flag,precision_score,precision_trigger_ready,precision_trigger_arming,precision_trigger_fire,precision_trigger_confidence,precision_order_flow_ready,structure_flip_flag,momentum_trail_activation_rr,momentum_trail_lock_ratio,momentum_trail_price,analysis_timestamp,close,label
0.0,0.0032159286532346,0.0229902858659807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-23 10:37:34+00:00,,0
11.0,0.0024554738353911,0.0248565423366018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-23 10:48:59+00:00,,0
11.0,0.0023250514748409,0.0249421186279524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-23 10:58:38+00:00,,0
45.50399932332843,0.0024622696691558,0.0250166638472017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.173,0.0,1.0,0.0,0.0,0.0,2025-10-23 11:19:17+00:00,,0
45.57026291537615,0.0024864855931976,0.0252927621474006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.173,0.0,1.0,0.0,0.0,0.0,2025-10-23 11:32:01+00:00,,0
11.0,0.0027072134295894,0.0249633020824797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-23 11:43:56+00:00,,0
8.0,0.0026842362127867,0.0246736416198261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-23 11:50:02+00:00,,0
8.0,0.0027794599246406,0.0246197182841267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-23 11:53:07+00:00,,0
45.51212872282319,0.0027842780574954,0.0250505363450966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.173,0.0,1.0,0.0,0.0,0.0,2025-10-23 12:18:41+00:00,,0
45.75708236161046,0.0031587106889237,0.0260711765067102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.173,0.0,1.0,0.0,0.0,0.0,2025-10-23 13:18:34+00:00,,0
