p_score,rel_atr,ema21_slope,bias_long,bias_short,momentum_vol_ratio,order_flow_imbalance,order_flow_pressure,order_flow_aggressor,news_sentiment,news_event_severity,realtime_confidence,volatility_ratio,volatility_regime_flag,precision_score,precision_trigger_ready,precision_trigger_arming,precision_trigger_fire,precision_trigger_confidence,precision_order_flow_ready,structure_flip_flag,momentum_trail_activation_rr,momentum_trail_lock_ratio,momentum_trail_price,analysis_timestamp,close,label
73.93561088669688,0.0010424879367813,-0.0001145479611232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 18:51:30+00:00,,0
73.22864926753486,0.0009600090812124,-5.3347398982011e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 18:55:07+00:00,,0
72.38206513812159,0.0008612409327808,9.837752502599158e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 19:11:35+00:00,,0
71.7003919568628,0.0007817123949673,0.0001438329253396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 19:28:52+00:00,,0
71.54542861053963,0.0007636333378962,0.0001977654598403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 19:41:01+00:00,,0
52.0,0.0007272657726078,0.0001932912856297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 19:50:45+00:00,,0
64.0127859771811,0.0008181583640044,0.0004385053032618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 20:00:01+00:00,,0
87.69479995410512,0.0019218434886104,0.0018962474354687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 20:28:24+00:00,,0
98.2174690777708,0.0018920380590732,0.0032201435788407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 20:45:12+00:00,,0
82.70431893687677,0.0019488372093022,0.002835739705079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 20:56:27+00:00,,0
99.52497750840462,0.0020445807093138,0.0030400862275941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 21:12:58+00:00,,0
90.0,0.0024946000530892,0.003497152077854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698340152396508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 21:30:52+00:00,,0
90.0,0.0026410430796996,0.0035469439960331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 21:41:15+00:00,,0
90.0,0.0022938083695258,0.0036439358139335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 21:51:03+00:00,,0
88.06814572196552,0.0018746170008959,0.0036574071917254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9439900588214954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 22:00:48+00:00,,0
85.08831717951894,0.0015269703376105,0.0037751012730287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 22:22:48+00:00,,0
69.21553955943017,0.0015418129486001,0.0038468470054936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989649858780838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 22:35:50+00:00,,0
84.30721546938545,0.0014358418047616,0.0038168003305006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 22:45:51+00:00,,0
68.07317246629431,0.0014085367877343,0.0045630728722528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 22:55:17+00:00,,0
65.11075780369123,0.0010629217437639,0.0044771870985819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 23:13:18+00:00,,0
64.12675197431903,0.0009481210636705,0.0045376430352952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879714593557328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 23:30:59+00:00,,0
80.57591582184853,0.0010005235125489,0.0045855219191941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8475933857716129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 23:42:51+00:00,,0
66.23053097669992,0.0011935619472816,0.004373513227632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-21 23:52:22+00:00,,0
82.79967802552403,0.0012599624363111,0.0045078066571116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 00:01:48+00:00,,0
82.07145372540204,0.0011750029346302,0.0045390288250266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 02:04:51+00:00,,0
99.45716208886564,0.0011033355770343,0.0041240061489399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778073480954823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 03:19:25+00:00,,0
0.0,0.0008827676681186,0.0044811267767048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 03:53:53+00:00,,0
0.0,0.0008232779592004,0.0044553759886693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793664736414904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 04:14:10+00:00,,0
0.0,0.0008117235891645,0.0045293646210913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 04:39:19+00:00,,0
0.0,0.0008139361284735,0.004554648824051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 04:52:23+00:00,,0
0.0,0.0008150402263895,0.0046106953291281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 05:02:07+00:00,,0
0.0,0.0012417825609402,0.0047550149293201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 05:29:18+00:00,,0
0.0,0.0017705133622693,0.0049510425532787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435610817147477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 05:45:36+00:00,,0
0.0,0.0023051192672867,0.0047823833910892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963360548159837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 05:54:54+00:00,,0
0.0,0.0023452576349638,0.0048955526138814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 06:19:30+00:00,,0
0.0,0.0019980431603483,0.0048988997812569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7066813756580241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 06:49:42+00:00,,0
0.0,0.001503938785857,0.0043363296954682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 07:01:46+00:00,,0
0.0,0.0011868884809005,0.00448958003306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 08:13:55+00:00,,0
0.0,0.0011265190169632,0.0044527543806442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 08:36:28+00:00,,0
0.0,0.0009799512050981,0.0045631373037622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 08:57:06+00:00,,0
0.0,0.0012447585462265,0.0038656374817883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754283653735235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 09:20:54+00:00,,0
0.0,0.0013928839761414,0.0039332225870669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244624306847549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 09:41:55+00:00,,0
0.0,0.0014246174284086,0.0037181767940824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 09:53:22+00:00,,0
0.0,0.0014537142857143,0.0038558886150045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 10:02:42+00:00,,0
0.0,0.0015167510594556,0.0035927104305939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8051042938678532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 10:33:40+00:00,,0
0.0,0.0010503889233734,0.0035107783843907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 10:50:50+00:00,,0
0.0,0.0010125156687167,0.0034433190185975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 11:00:32+00:00,,0
0.0,0.0009205522789888,0.0033986224505941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 11:22:17+00:00,,0
0.0,0.0008184733459458,0.0034272896280873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 11:34:20+00:00,,0
0.0,0.0017300896162471,0.0024695553203238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9395872367616932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-22 11:45:49+00:00,,0
