p_score,rel_atr,ema21_slope,bias_long,bias_short,momentum_vol_ratio,order_flow_imbalance,order_flow_pressure,order_flow_aggressor,news_sentiment,news_event_severity,realtime_confidence,volatility_ratio,volatility_regime_flag,precision_score,precision_trigger_ready,precision_trigger_arming,precision_trigger_fire,precision_trigger_confidence,precision_order_flow_ready,structure_flip_flag,momentum_trail_activation_rr,momentum_trail_lock_ratio,momentum_trail_price
24.0,0.0004217357881966555,0.003135558569457027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8211044175116026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21.0,0.0006182077620609964,0.004501183738090876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0005278705225685095,0.004498454141038315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9610875574271976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0004901744512647357,0.004459600730483638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9355042536664595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0004852769548433645,0.004472335897850714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157275557788428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0005023190262652395,0.004553601951911944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,0.0005203448293535549,0.004198324206439765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,0.00053158722474521,0.0042731335630182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8964131524464296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,0.0005057160052254999,0.0043009229466644825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9073332936426199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,0.0005388637700642715,0.004367544787300398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9119969726549547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21.0,0.0005893367808601823,0.004110478625042622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745730590342091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0005568205356673409,0.004100227248843428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0006282399904411151,0.004110081993150125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0006375650704852396,0.004102630861624999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8950980104883327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0006689310335712296,0.0041455467706175775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16.0,0.0009110971463799493,0.003621505518833944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21.0,0.0009371859727096752,0.002725737385557713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0006833025890584076,0.0026319751597987276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0006424637950565584,0.0025946905989468897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9656713066450916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0006068050167061306,0.002218708627556101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133375865123115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,0.0006115169245127334,0.002229851035323204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0005434558529815984,0.0022520558690212245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739441952672219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21.0,0.0005104166198034401,0.0016689997652788704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8785669397083473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0004293308725341615,0.001689953037666273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0004653017644293999,0.0018014766603182152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,0.0004576527501790026,0.0017996248741693156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7943146758282524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0003910189593486781,0.0015113364248342362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.00042553514494174486,0.0015449875424408928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0003907483337425037,0.0015556519245475222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8212314937723995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.00042718924075922383,0.0014805105755421697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947023550485825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21.0,0.00042363769358026634,0.001473214546573836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777127804653113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.00041026012623907596,0.0015155245530381416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9228985376890145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,0.0003808564779295284,0.001519077251163907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967845193505265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,0.0004095697032176001,0.0015372444068572919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0004277985100895691,0.0016815441954260405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9223055825887246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.00045902545678999884,0.001724999612320391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8604635190878771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0004535904182678668,0.0017161572182781484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8635551133899467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.00043921017586016046,0.0016707535457795928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911896093712396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0006437535706283965,0.0019950507893779206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988819488942293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0012631071373632196,0.0022886573529259774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9626655534949574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0014805254807070815,0.002202706453196756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523254791628427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0017166076408897167,0.002274928384881969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0018938830509790435,0.0027820896662250696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0016175734482226868,0.002661009642116316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483325186120511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0012995798385489234,0.0027896069468502497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9350085848510867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0011217887917340816,0.002852188069413292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886059755854056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0008943605505515982,0.0032812432979556394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625478742157968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0009447695628677979,0.0032966675639016433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8918422101613377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0009322914720602085,0.0033977911298287765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9359701441084426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16.0,0.00108157235316738,0.003493039985149707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9128156674483807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.001284870452380944,0.003913261961402788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304844020490591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0014722080460583176,0.0038098340236470455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316613120137273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0015906202375560387,0.004886034172117683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859072327234275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0018659719849722814,0.0051161232531097365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9533102126983193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.001970631343285066,0.00494381027629958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845142193168089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0016406616867493387,0.0061091259975973086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775968435438392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0015352010445966444,0.006075038448742003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.001556346432312214,0.006132974717081072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0014274780865617524,0.006148175376932292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9465131306416532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0016131139631719268,0.007394736587791598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0015921512127581527,0.007498825074072064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961973977801271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.001390647742920299,0.007454069347891311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0012759950524366462,0.008451795186978212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619721822118824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.007357254853599244,0.004591988319661915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.6,0.0006422118634236325,0.011507533398007582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0035091255028077135,0.011534529372712928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0031697606277438263,0.011623265692227873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.003106515844288935,0.011771437085164718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0020883271516708344,0.011654161151526529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0015993323244712456,0.011595543346960124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0014889319801029241,0.011774022332985455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0015328216852565852,0.011693871649333396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0016850611371314083,0.011556724005557061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979436707518217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0012495523749830053,0.011726855944238862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825212013904844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0012213056852915195,0.011631636450549498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735438125543853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
