asset,feature,generated_utc,recent_mean,baseline_mean,psi,drift_flag
USDJPY,p_score,2025-10-20T10:58:56.573653+00:00,21.0,21.0,,False
USDJPY,rel_atr,2025-10-20T10:58:56.573653+00:00,0.0003697047636338,0.0004070843142927,,False
USDJPY,ema21_slope,2025-10-20T10:58:56.573653+00:00,0.000158546690762,0.0001705909688464,,False
USDJPY,bias_long,2025-10-20T10:58:56.573653+00:00,0.0,0.0,,False
USDJPY,bias_short,2025-10-20T10:58:56.573653+00:00,0.0,0.0,,False
USDJPY,momentum_vol_ratio,2025-10-20T10:58:56.573653+00:00,0.0,0.0,,False
USDJPY,order_flow_imbalance,2025-10-20T10:58:56.573653+00:00,0.0,0.0,,False
USDJPY,order_flow_pressure,2025-10-20T10:58:56.573653+00:00,0.0,0.0,,False
USDJPY,order_flow_aggressor,2025-10-20T10:58:56.573653+00:00,0.0,0.0,,False
USDJPY,news_sentiment,2025-10-20T10:58:56.573653+00:00,0.0,0.0,,False
USDJPY,news_event_severity,2025-10-20T10:58:56.573653+00:00,0.0,0.0,,False
USDJPY,realtime_confidence,2025-10-20T10:58:56.573653+00:00,1.0,1.0,,False
USDJPY,volatility_ratio,2025-10-20T10:58:56.573653+00:00,0.0,0.0,,False
USDJPY,volatility_regime_flag,2025-10-20T10:58:56.573653+00:00,0.0,0.0,,False
USDJPY,p_score,2025-10-20T11:19:36.539707+00:00,21.0,21.0,,False
USDJPY,rel_atr,2025-10-20T11:19:36.539707+00:00,0.00035047100531695,0.0004070843142927,,False
USDJPY,ema21_slope,2025-10-20T11:19:36.539707+00:00,0.00020329527279405003,0.0001705909688464,,False
USDJPY,bias_long,2025-10-20T11:19:36.539707+00:00,0.0,0.0,,False
USDJPY,bias_short,2025-10-20T11:19:36.539707+00:00,0.0,0.0,,False
USDJPY,momentum_vol_ratio,2025-10-20T11:19:36.539707+00:00,0.0,0.0,,False
USDJPY,order_flow_imbalance,2025-10-20T11:19:36.539707+00:00,0.0,0.0,,False
USDJPY,order_flow_pressure,2025-10-20T11:19:36.539707+00:00,0.0,0.0,,False
USDJPY,order_flow_aggressor,2025-10-20T11:19:36.539707+00:00,0.0,0.0,,False
USDJPY,news_sentiment,2025-10-20T11:19:36.539707+00:00,0.0,0.0,,False
USDJPY,news_event_severity,2025-10-20T11:19:36.539707+00:00,0.0,0.0,,False
USDJPY,realtime_confidence,2025-10-20T11:19:36.539707+00:00,1.0,1.0,,False
USDJPY,volatility_ratio,2025-10-20T11:19:36.539707+00:00,0.0,0.0,,False
USDJPY,volatility_regime_flag,2025-10-20T11:19:36.539707+00:00,0.0,0.0,,False
USDJPY,p_score,2025-10-20T11:32:30.694185+00:00,21.0,21.0,,False
USDJPY,rel_atr,2025-10-20T11:32:30.694185+00:00,0.00032695700994260003,0.00038839453896325003,6.90774215661876,True
USDJPY,ema21_slope,2025-10-20T11:32:30.694185+00:00,0.00025225580874555,0.0001645688298042,6.90774215661876,True
USDJPY,bias_long,2025-10-20T11:32:30.694185+00:00,0.0,0.0,,False
USDJPY,bias_short,2025-10-20T11:32:30.694185+00:00,0.0,0.0,,False
USDJPY,momentum_vol_ratio,2025-10-20T11:32:30.694185+00:00,0.0,0.0,,False
USDJPY,order_flow_imbalance,2025-10-20T11:32:30.694185+00:00,0.0,0.0,,False
USDJPY,order_flow_pressure,2025-10-20T11:32:30.694185+00:00,0.0,0.0,,False
USDJPY,order_flow_aggressor,2025-10-20T11:32:30.694185+00:00,0.0,0.0,,False
USDJPY,news_sentiment,2025-10-20T11:32:30.694185+00:00,0.0,0.0,,False
USDJPY,news_event_severity,2025-10-20T11:32:30.694185+00:00,0.0,0.0,,False
USDJPY,realtime_confidence,2025-10-20T11:32:30.694185+00:00,1.0,1.0,,False
USDJPY,volatility_ratio,2025-10-20T11:32:30.694185+00:00,0.0,0.0,,False
USDJPY,volatility_regime_flag,2025-10-20T11:32:30.694185+00:00,0.0,0.0,,False
USDJPY,p_score,2025-10-20T11:43:06.515960+00:00,21.0,21.0,,False
USDJPY,rel_atr,2025-10-20T11:43:06.515960+00:00,0.0003399066673103,0.00038839453896325003,6.90774215661876,True
USDJPY,ema21_slope,2025-10-20T11:43:06.515960+00:00,0.0002526565775837,0.0001645688298042,6.90774215661876,True
USDJPY,bias_long,2025-10-20T11:43:06.515960+00:00,0.0,0.0,,False
USDJPY,bias_short,2025-10-20T11:43:06.515960+00:00,0.0,0.0,,False
USDJPY,momentum_vol_ratio,2025-10-20T11:43:06.515960+00:00,0.0,0.0,,False
USDJPY,order_flow_imbalance,2025-10-20T11:43:06.515960+00:00,0.0,0.0,,False
USDJPY,order_flow_pressure,2025-10-20T11:43:06.515960+00:00,0.0,0.0,,False
USDJPY,order_flow_aggressor,2025-10-20T11:43:06.515960+00:00,0.0,0.0,,False
USDJPY,news_sentiment,2025-10-20T11:43:06.515960+00:00,0.0,0.0,,False
USDJPY,news_event_severity,2025-10-20T11:43:06.515960+00:00,0.0,0.0,,False
USDJPY,realtime_confidence,2025-10-20T11:43:06.515960+00:00,1.0,1.0,,False
